workerid	adjective	quiz_response	relevant_adjective	text	enteredText	response	correct_response	slide_number	predicate2	predicate1	correct	glabOrRofkyFirst	glabOrColorFirst	rofkyOrColorFirst
8	rofky	first	NA	NA	NA	NA	first	39	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	40	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	41	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	42	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	43	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	44	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	45	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	46	NA	NA	NA	NA	NA	NA
8	rofky	second	NA	NA	NA	NA	second	47	NA	NA	NA	NA	NA	NA
8	glab	first	NA	NA	NA	NA	first	48	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	49	NA	NA	NA	NA	NA	NA
8	glab	second	NA	NA	NA	NA	second	50	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	51	NA	NA	NA	NA	NA	NA
8	rofky	first	NA	NA	NA	NA	first	52	NA	NA	NA	NA	NA	NA
8	NA	NA	NA	NA	red rofky   	NA	NA	54	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	glab    	NA	NA	55	NA	NA	correct	Q_glab	R_glab	S_
8	NA	NA	NA	NA	blue rofky   	NA	NA	56	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	glab    	NA	NA	57	NA	NA	correct	Q_glab	R_glab	S_
8	NA	NA	NA	NA	red glab rofky  	NA	NA	58	NA	NA	correct	Q_glab_rofky	R_COLOR_glab	S_COLOR_rofky
8	NA	NA	NA	NA	green glab   	NA	NA	59	NA	NA	inconsistent	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	rofky glab   	NA	NA	60	NA	NA	correct	Q_rofky_glab	R_glab	S_rofky
8	NA	NA	NA	NA	glab blue   	NA	NA	61	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
8	NA	NA	NA	NA	glab rofky   	NA	NA	62	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	red glab   	NA	NA	63	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	red rofky   	NA	NA	64	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	green glab   	NA	NA	65	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	green glab   	NA	NA	66	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	blue    	NA	NA	67	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	glab rofky   	NA	NA	68	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	glab red   	NA	NA	69	NA	NA	correct	Q_glab	R_glab_COLOR	S_COLOR
8	NA	NA	NA	NA	blue rofky   	NA	NA	70	NA	NA	underspecified	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	glab rofky   	NA	NA	71	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	green    	NA	NA	72	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	blue rofky   	NA	NA	73	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	red    	NA	NA	74	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	green rofky   	NA	NA	75	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	green glab   	NA	NA	76	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	green    	NA	NA	77	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	glab rofky   	NA	NA	78	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	blue glab   	NA	NA	79	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	blue rofky	NA	NA	81	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	blue rofky	NA	NA	82	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	red	NA	NA	83	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	red rofky	NA	NA	84	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	glab rofky	NA	NA	85	NA	NA	underspecified	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	red glab	NA	NA	86	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	green glab	NA	NA	87	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	glab rofky	NA	NA	88	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	green rofky	NA	NA	89	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	red glab	NA	NA	90	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	glab rofky	NA	NA	91	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	glab rofky	NA	NA	92	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	glab	NA	NA	93	NA	NA	correct	Q_glab	R_glab	S_
8	NA	NA	NA	NA	green glab	NA	NA	94	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	blue glab	NA	NA	95	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	green glab	NA	NA	96	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	blue rofky	NA	NA	97	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	blue rofky	NA	NA	98	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	blue	NA	NA	99	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	red	NA	NA	100	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	green	NA	NA	101	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	green	NA	NA	102	NA	NA	correct	Q_	R_COLOR	S_COLOR
8	NA	NA	NA	NA	red rofky	NA	NA	103	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	red rofky	NA	NA	104	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	NA	NA	glab rofky	NA	NA	105	NA	NA	correct	Q_glab_rofky	R_glab	S_rofky
8	NA	NA	NA	NA	blue glab	NA	NA	106	NA	NA	correct	Q_glab	R_COLOR_glab	S_COLOR
8	NA	NA	NA	NA	red rofky	NA	NA	108	NA	NA	correct	Q_rofky	R_COLOR	S_COLOR_rofky
8	NA	NA	glab	Humans think all our ships look like rockets, like this...	NA	0.87	NA	135	glab	blue	NA	NA	NA	NA
8	NA	NA	glab	For long distances, I use rockets. The best one is this...	NA	0.17	NA	136	blue	glab	NA	NA	NA	NA
8	NA	NA	glab	My first ship had the same shape as this...	NA	0.16	NA	137	blue	glab	NA	NA	NA	NA
8	NA	NA	green	I like ships that have the same color as I have, like this...	NA	0.84	NA	138	glab	green	NA	NA	NA	NA
8	NA	NA	rofky	I really don&quotechart like ships with many spikes, like this...	NA	0.11	NA	139	glab	rofky	NA	NA	NA	NA
8	NA	NA	rofky	The more spikes, the better. My favorite one is this...	NA	0.94	NA	140	glab	rofky	NA	NA	NA	NA
8	NA	NA	rofky	Ugh, too many fins &#8210; I hate flying this...	NA	0.83	NA	141	rofky	green	NA	NA	NA	NA
8	NA	NA	NONE	My friend used to fly this...	NA	0.75	NA	142	glab	red	NA	NA	NA	NA
8	NA	NA	NONE	On our planet, many aliens fly ships like this...	NA	0.1	NA	143	red	rofky	NA	NA	NA	NA
8	NA	NA	red	What a nice color. I like flying this...	NA	0.16	NA	144	red	rofky	NA	NA	NA	NA
8	NA	NA	rofky	Wow, so many fins &#8210; I like this...	NA	0.1	NA	145	blue	rofky	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.18	NA	147	green	rofky	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.96	NA	148	rofky	blue	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.11	NA	149	small	glab	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.15	NA	150	blue	glab	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.16	NA	151	red	small	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.19	NA	152	red	rofky	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.97	NA	153	glab	green	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.13	NA	154	big	rofky	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.93	NA	155	glab	red	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.92	NA	156	glab	big	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.11	NA	157	big	red	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.19	NA	158	small	rofky	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.75	NA	159	rofky	glab	NA	NA	NA	NA
8	NA	NA	NA	NA	NA	0.22	NA	160	small	blue	NA	NA	NA	NA
